"year","month","day","hour","variable","lat","lon","depth","depthFrac","value"
2019,8,6,10,"w",47.2415,-122.5825,25,-999,-999
2019,7,22,11,"temp",48.3168,-124.0002,25,-999,9.68937346057559
2020,11,12,18,"u",48.56185,-124.399917,25,-999,-999
2019,7,30,24,"w",48.0731,-122.622,25,-999,-0.0223664114996661
2021,6,27,24,"v",48.61143,-124.8787,25,-999,-0.112926250480972
2020,9,19,20,"w",48.74506,-123.57553,25,-999,-999
2021,6,27,5,"u",48.23015,-124.107365,25,-999,0.437360892587711
2021,8,11,24,"v",48.235399,-124.100234,25,-999,-0.222438000856284
2021,9,16,3,"temp",49.129068,-122.29967,25,-999,-999
2020,8,22,18,"zooplankton",48.2952,-124.0269,25,-999,0.142662432402827
2021,4,6,14,"temp",49.203627,-122.59012,25,-999,-999
2020,11,2,7,"rho",48.56185,-124.399917,25,-999,-999
2021,7,28,18,"v",48.58612,-124.89323,25,-999,0.0469968960558439
2020,8,22,5,"zooplankton",47.25138,-122.5918,25,-999,0.149234664650544
2019,8,16,24,"w",48.0732,-122.6714,25,-999,0.00140991770029421
2019,9,18,23,"temp",48.23552,-124.10051,25,-999,10.3291099166189
2019,10,30,19,"temp",48.241,-124.0938,25,-999,8.33631625077999
2019,8,9,2,"v",48.56215,-124.6152,25,-999,0.00391369661216053
2020,11,2,14,"u",48.56185,-124.399917,25,-999,-999
2020,9,21,18,"zooplankton",48.2355,-124.1005,25,-999,0.07861659872213
2020,2,11,7,"zooplankton",48.35587,-124.2151,25,-999,0.0299224815261403
2019,9,9,15,"rho",48.2302,-124.1072,25,-999,25.520518960897
2020,2,18,7,"w",48.32219,-124.95415,25,-999,-0.0012555604449374
2020,9,19,23,"zooplankton",48.2952,-124.0269,25,-999,0.133708021117308
2019,7,24,24,"u",48.55225,-124.5621,25,-999,-999
2019,9,11,3,"w",46.32025,-124.10332,25,-999,-0.0001333778987963
2021,8,21,13,"v",49.710803,-124.7864,25,-999,0.0566848171896354
2019,9,7,7,"v",46.20276,-123.94066,25,-999,-999
2020,5,29,21,"u",48.262582,-124.066922,25,-999,-0.775446368098716
2021,4,11,8,"zooplankton",48.50325,-124.9426,25,-999,0.102886625479695
2021,7,29,3,"w",48.63683,-124.86352,25,-999,-0.00018579335760122
2021,5,19,12,"zooplankton",48.97985,-125.7012,25,-999,0.0939200039506492
2020,8,14,14,"zooplankton",49.18634,-122.6871,25,-999,-999
2020,6,4,3,"w",48.273503,-124.053648,25,-999,0.00129558928792793
2021,5,23,4,"temp",48.344455,-123.965557,25,-999,8.64611259587727
2019,9,4,15,"w",46.31115,-124.0922,25,-999,0.00033161557216917
2021,8,5,13,"zooplankton",47.7484,-122.4369,25,-999,0.121264711540635
2020,6,11,9,"v",48.295103,-124.027068,25,-999,0.167023997770329
2019,6,30,4,"v",48.54953333,-124.5467333,25,-999,-999
2020,5,7,5,"v",48.2626,-124.0669,25,-999,0.200522105082826
2020,9,2,22,"v",48.543283,-124.5678,25,-999,-0.134479179442363
2021,6,23,6,"v",48.94802,-125.76983,25,-999,-0.178814503024864
2019,7,21,7,"v",48.43953,-124.98343,25,-999,-0.202297856684339
2019,8,21,21,"v",48.39003,-124.86532,25,-999,0.0473590675056034
2021,7,12,22,"rho",47.7466,-122.4573,25,-999,23.2255537017559
2021,8,21,7,"v",46.49145,-124.46261,25,-999,-0.0755366763270379
2020,5,23,9,"w",48.3115,-124.0069,25,-999,-0.00096406837841683
2020,8,14,7,"u",48.3059,-124.0133,25,-999,-0.0681058563548044
2019,9,9,14,"rho",48.23017,-124.10724,25,-999,25.5355671934168
2021,6,22,4,"v",46.49154,-124.18561,25,-999,0.0666183914340133
2019,9,1,14,"u",49.20155,-122.59584,25,-999,-999
2019,9,7,7,"w",46.20276,-123.94066,25,-999,-999
2020,9,4,8,"rho",48.36528,-123.93972,25,-999,24.2896090717749
2019,8,5,2,"rho",49.12326,-122.30035,25,-999,-999
2020,12,13,14,"u",46.28937,-124.22938,25,-999,-0.013689990371355
2019,7,13,4,"w",47.7463,-122.4619,25,-999,-0.00564656313962913
2019,6,30,16,"rho",48.316762,-123.9999,25,-999,24.243932608852
2020,11,22,2,"w",48.289725,-124.033667,25,-999,-0.00105992638400686
2020,8,13,10,"v",48.278858,-124.046888,25,-999,-0.0412610098815213
2019,7,14,10,"w",47.7466,-122.3904,25,-999,0.00177973949131297
2021,8,17,13,"u",47.7465,-122.4304,25,-999,0.0501612458023107
2021,9,20,15,"w",50.14241,-125.08872,25,-999,-0.00040366402709575
2020,8,12,4,"temp",48.2844,-124.0405,25,-999,9.17351801411525
2019,9,25,19,"zooplankton",49.20359,-122.5901,25,-999,-999
2021,8,15,23,"u",49.129068,-122.29967,25,-999,-999
2020,8,31,4,"temp",47.6476,-122.27601,25,-999,-999
2020,9,1,22,"zooplankton",48.5521,-124.5621,25,-999,-999
2020,11,8,17,"w",48.56185,-124.3999,25,-999,-999
2020,6,10,5,"rho",48.2844,-124.0405,25,-999,24.8689069900607
2019,8,15,8,"zooplankton",48.32787,-123.9866,25,-999,0.198490560546682
2020,7,27,10,"temp",47.7465,-122.4396,25,-999,11.7365067437117
2020,6,10,6,"rho",48.273503,-124.053648,25,-999,24.8181529068556
2019,8,13,11,"rho",47.78882,-124.78392,25,-999,25.3158979849986
2019,8,3,14,"v",48.2302,-124.1072,25,-999,0.00484921532399249
2020,8,25,18,"rho",49.12326,-122.30035,25,-999,-999
2020,8,23,9,"u",48.224645,-124.114072,25,-999,-999
2019,7,1,24,"w",48.23017,-124.107242,25,-999,0.00583489190553409
2019,9,10,24,"w",48.2518,-124.0802,25,-999,-0.00173159133958394
2021,8,25,9,"u",49.709637,-124.79635,25,-999,0.104906320118285
2021,7,22,4,"w",48.63683,-124.86352,25,-999,0.00518685115496835
2019,8,17,19,"rho",48.24631,-124.08712,25,-999,25.1732716068685
2021,8,3,14,"rho",48.23015,-124.107365,25,-999,25.3697239175349
2020,7,31,5,"w",49.20359,-122.59015,25,-999,-999
2020,11,5,14,"temp",48.2355,-124.1005,25,-999,8.69747401257288
2020,8,31,13,"u",48.2952,-124.0269,25,-999,-0.436296638828697
2019,7,14,9,"rho",47.7464,-122.4039,25,-999,23.3641814655811
2020,10,2,3,"rho",48.262582,-124.066922,25,-999,24.9322719574986
2019,8,28,6,"w",49.12902,-122.29969,25,-999,-999
2019,8,30,20,"rho",48.43674,-124.80602,25,-999,25.6789188276963
2020,7,18,22,"u",48.55306,-124.935,25,-999,-0.00465104789759898
2020,7,28,4,"u",48.0732,-122.6659,25,-999,-0.0760364076404314
2019,8,7,2,"zooplankton",48.39053,-124.9806,25,-999,0.170957627950244
2021,7,25,17,"zooplankton",48.22469,-124.1139,25,-999,-999
2020,9,3,4,"w",48.23552,-124.1005,25,-999,0.00201259928184718
2020,7,12,15,"zooplankton",48.2735,-124.0536,25,-999,0.10200157588317
2021,8,25,12,"u",49.794418,-124.567775,25,-999,0.045884649023233
2020,9,18,16,"temp",48.73344,-123.58323,25,-999,-999
2019,8,28,17,"w",46.19876,-123.85586,25,-999,9.17069578761178e-05
2020,9,23,9,"w",48.56185,-124.3999,25,-999,-999
2021,3,2,12,"rho",46.49182,-124.28694,25,-999,24.6791964526293
2019,6,29,15,"zooplankton",48.32787,-123.9866,25,-999,0.227072937310295
2021,6,26,2,"v",48.354788,-123.953065,25,-999,-0.194230074987177
2020,7,11,11,"u",48.55306,-124.935,25,-999,-0.449014146015627
2021,9,15,3,"rho",46.28943,-124.12267,25,-999,25.9354486416327
2020,2,8,17,"u",48.316762,-123.9999,25,-999,-0.477513587494544
2020,10,2,20,"u",48.2355,-124.1005,25,-999,-0.273912441031389
2020,8,11,17,"u",48.2246,-124.1141,25,-999,-999
2020,8,6,9,"rho",48.0729,-122.6265,25,-999,23.2745949764133
2019,11,11,13,"temp",48.32219,-124.95415,25,-999,8.79651989161731
2020,9,18,12,"w",48.34445,-123.9656,25,-999,-0.00133835534655655
2020,9,10,24,"rho",48.543283,-124.5678,25,-999,23.8962285358702
2021,4,28,14,"rho",48.94005,-125.78613,25,-999,25.0148345812031
2021,4,16,11,"zooplankton",48.94802,-125.7698,25,-999,0.293165654789951
2021,3,2,11,"zooplankton",46.4918,-124.3,25,-999,0.15847073900993
2021,8,18,6,"zooplankton",47.74547,-122.4176,25,-999,0.1568738616566
2020,11,9,24,"v",48.246313,-124.087122,25,-999,0.214466945930458
2020,8,16,9,"rho",49.12326,-122.30035,25,-999,-999
2019,7,23,8,"temp",47.82894,-124.84626,25,-999,8.9803394288809
2021,8,17,5,"temp",48.07,-122.6394,25,-999,11.7341585031782
2020,7,30,3,"w",48.59303,-124.96535,25,-999,-0.00170611871558938
2020,9,18,15,"u",48.73344,-123.58323,25,-999,-999
2019,9,10,13,"zooplankton",46.26602,-123.4583,25,-999,1.00101414716835e-12
2020,8,16,10,"rho",49.12326,-122.30035,25,-999,-999
2021,7,20,6,"u",48.2895,-123.65338,25,-999,-0.184823786649633
2021,8,12,7,"temp",46.49198,-124.29964,25,-999,9.17685246097704
2021,4,9,17,"v",48.94005,-125.78613,25,-999,-0.0692502518511106
2019,6,29,16,"zooplankton",48.33324,-123.9796,25,-999,0.162162564937462
2020,9,5,13,"v",48.2735,-124.05365,25,-999,-0.211327651139909
2020,5,23,7,"v",48.2952,-124.0269,25,-999,0.159832548908002
2020,11,3,8,"zooplankton",48.56185,-124.3999,25,-999,-999
2021,8,12,8,"v",47.7465,-122.3858,25,-999,0.0912749982236531
2019,9,8,15,"v",48.24098,-124.09377,25,-999,0.100112594402514
2020,8,9,12,"v",48.224645,-124.114072,25,-999,-999
2021,5,24,14,"u",48.257201,-124.073956,25,-999,-0.667941654087254
2019,11,22,24,"zooplankton",48.28437,-124.0405,25,-999,0.0362371484849588
2020,9,9,5,"rho",48.5521,-124.562067,25,-999,-999
2021,7,25,19,"v",48.9085,-125.85252,25,-999,0.259900994765293
2021,4,13,23,"u",48.53287,-124.9249,25,-999,0.35066988914145
2020,5,31,21,"w",48.278858,-124.046888,25,-999,0.00052564166627161
2019,6,29,7,"temp",48.0699,-122.6453,25,-999,11.3200429954385
2019,8,10,22,"temp",48.43674,-124.80602,25,-999,10.1511397702433
2021,7,30,15,"zooplankton",48.97913,-123.4034,25,-999,0.143722428451715
2021,8,18,8,"rho",47.7465,-122.3858,25,-999,23.0397135308376
2021,10,19,3,"rho",49.201638,-122.59577,25,-999,-999
2019,7,14,6,"w",48.51978,-123.1616,25,-999,0.00464400922037545
2021,2,24,19,"w",48.73383,-123.1455,25,-999,-0.00152563359359804
2019,8,31,7,"w",47.87147,-124.78717,25,-999,-2.01653523844481e-05
2019,6,29,7,"rho",48.073,-122.6551,25,-999,23.7652841479777
2019,8,12,13,"v",48.2789,-124.0469,25,-999,0.060515227112795
2021,8,8,8,"v",46.58471,-124.22362,25,-999,-0.146783830118837
2020,8,15,5,"v",48.0732,-122.6714,25,-999,0.260474599083448
2019,8,12,14,"zooplankton",48.2626,-124.0669,25,-999,0.175989069656886
2021,8,10,23,"u",48.53287,-124.9249,25,-999,0.449497114054023
2021,9,1,10,"zooplankton",47.7466,-122.4127,25,-999,0.106219244625186
2021,8,18,15,"temp",46.28633,-124.21023,25,-999,8.68581605617075
2020,5,28,13,"w",48.257217,-124.073665,25,-999,0.00106764099544668
2020,9,11,3,"u",48.37639,-123.92555,25,-999,-999
2020,10,29,12,"v",48.56185,-124.399917,25,-999,-999
2019,9,30,7,"zooplankton",49.20155,-122.5958,25,-999,-999
2021,7,2,21,"rho",48.9085,-125.85252,25,-999,24.8441824031029
2020,10,18,17,"rho",48.23017,-124.107242,25,-999,24.8696112392393
2020,1,28,17,"w",48.39032,-124.98041,25,-999,0.00050049271810268
2020,5,22,21,"w",48.262582,-124.066922,25,-999,-0.00332318633559541
2020,9,12,4,"w",48.53985,-124.5508,25,-999,0.0014723835373296
2019,9,24,24,"w",48.25722,-124.07367,25,-999,0.00239114497639715
2020,9,14,9,"w",48.56022,-124.412,25,-999,-999
2019,9,5,20,"v",49.12326,-122.30035,25,-999,-999
2019,11,10,7,"zooplankton",48.25722,-124.0737,25,-999,0.0416300641369436
2019,7,1,3,"temp",48.54953333,-124.5467333,25,-999,-999
2020,9,14,8,"u",48.549467,-124.546767,25,-999,-999
2021,4,8,17,"u",48.93222,-125.80227,25,-999,-0.0538163298246095
2021,6,25,8,"zooplankton",48.61143,-124.8787,25,-999,0.105181343435886
2019,8,24,3,"u",48.39003,-124.86532,25,-999,0.163188528490103
2019,8,22,4,"v",47.74969,-124.72306,25,-999,0.00520698813497675
2019,8,1,11,"w",48.53653,-124.9873,25,-999,-0.00051218004177719
2021,4,8,3,"v",48.93222,-125.80227,25,-999,0.0801051606084472
2019,8,10,14,"temp",48.23552,-124.10051,25,-999,9.73242350015896
2020,8,12,5,"v",48.2952,-124.0269,25,-999,-0.0949833207803098
2021,8,30,11,"w",46.29194,-124.11823,25,-999,-5.93313699873591e-05
2020,9,18,8,"w",48.34445,-123.9656,25,-999,0.00218999481174898
2019,11,7,3,"rho",48.241,-124.0938,25,-999,25.3099509992512
2021,8,17,14,"rho",47.7465,-122.3858,25,-999,23.0139628769167
2020,9,16,21,"rho",48.300465,-124.020237,25,-999,24.7524030197951
2020,8,9,9,"u",46.29343,-124.25467,25,-999,0.0228167272352011
2019,7,2,21,"rho",48.224645,-124.114072,25,-999,-999
2019,8,28,22,"zooplankton",47.46942,-124.5344,25,-999,0.0258982528651505
2019,8,31,23,"v",46.3127,-124.10413,25,-999,-0.077660284937602
2021,6,1,16,"w",48.2895,-123.65338,25,-999,-0.00154127004470875
2020,11,1,9,"w",48.56185,-124.3999,25,-999,-999
2021,7,28,9,"temp",48.64935,-124.85673,25,-999,9.24641512720651
2019,8,23,2,"w",48.0731,-122.622,25,-999,0.00040485845603243
2019,7,5,6,"temp",48.54953333,-124.5467333,25,-999,-999
2019,6,26,2,"rho",48.54953333,-124.5467333,25,-999,-999
2021,7,4,16,"rho",48.50325,-124.9426,25,-999,25.2020349877923
2021,8,27,9,"u",46.26602,-123.4583,25,-999,NA
2020,10,18,18,"zooplankton",48.23552,-124.1005,25,-999,0.0855434395081195
2021,8,3,6,"w",46.20806,-123.76891,25,-999,-999
2020,7,8,6,"v",48.95955,-125.76558,25,-999,-0.355052261384818
2019,10,24,24,"w",48.241,-124.0938,25,-999,-0.00133687189982253
2020,7,29,3,"zooplankton",46.27922,-124.1662,25,-999,0.0101617034685961
2021,7,12,16,"u",47.7465,-122.4304,25,-999,-0.0384011091710353
2019,7,22,10,"rho",48.365687,-123.939745,25,-999,24.5919991588606
2021,4,17,11,"u",48.73895,-123.25557,25,-999,NA
2019,11,8,22,"v",48.241,-124.0938,25,-999,-0.317210018938686
2021,8,5,16,"v",47.7484,-122.4369,25,-999,0.31750645965976
2020,9,21,4,"zooplankton",48.56185,-124.3999,25,-999,-999
2021,8,7,10,"w",46.58471,-124.22362,25,-999,-0.000439155520402
2021,4,13,5,"zooplankton",48.73383,-123.1455,25,-999,0.163154227509099
2020,3,5,11,"v",48.300465,-124.020237,25,-999,-0.157426118326692
2021,7,9,12,"temp",48.39695,-124.13235,25,-999,10.1333789289351
2020,9,9,16,"zooplankton",48.37083,-123.9328,25,-999,0.231829854204543
2021,9,5,2,"temp",46.25344,-124.11137,25,-999,8.9923593937794
2020,6,11,16,"w",48.241,-124.0938,25,-999,-0.00057791808494082
2021,8,16,20,"temp",47.7464,-122.4439,25,-999,11.9702945220689
2019,7,11,23,"w",48.376393,-123.925873,25,-999,-999
2019,8,10,11,"zooplankton",48.2735,-124.0536,25,-999,0.208657226430733
2019,9,7,24,"temp",46.20276,-123.94066,25,-999,-999
2020,9,23,1,"u",48.56185,-124.399917,25,-999,-999
2020,9,13,6,"rho",48.560217,-124.412,25,-999,-999
2021,8,27,13,"zooplankton",49.71439,-124.7566,25,-999,0.0853891567619978
2019,8,4,21,"rho",48.327872,-123.986564,25,-999,24.9689795209057
2020,3,2,19,"u",48.355875,-124.2150933,25,-999,-0.213663128357378
2019,6,23,3,"zooplankton",48.53965,-124.5509,25,-999,0.307750778357181
2021,8,11,9,"rho",47.74648,-122.46927,25,-999,-999
2020,11,10,7,"u",48.2302,-124.1072,25,-999,0.152737267127669
2019,9,26,16,"temp",47.26698,-124.46994,25,-999,12.1342769963974
2019,8,5,12,"temp",48.51978,-123.16158,25,-999,10.3395512620961
2019,6,26,3,"zooplankton",48.53965,-124.5509,25,-999,0.239198285675267
2019,11,9,13,"u",48.284373,-124.040453,25,-999,-0.0912621419703276
2021,4,11,8,"u",48.50325,-124.9426,25,-999,-0.00733480569081769
2021,9,1,10,"v",47.7466,-122.41267,25,-999,0.186487435634736
2020,7,28,21,"rho",49.20155,-122.59584,25,-999,-999
2021,7,4,2,"rho",48.901,-125.86778,25,-999,24.9838494223789
2021,4,2,1,"v",48.355786,-124.215136,25,-999,-0.205183517949194
2020,11,19,24,"v",46.29545,-124.26732,25,-999,0.341389761554164
2020,8,5,7,"u",48.344,-123.9664,25,-999,-0.601843090702049
2021,8,12,6,"u",48.241262,-124.093877,25,-999,-0.227905704072296
2021,7,30,24,"rho",48.322308,-123.993227,25,-999,24.5901849087612
2021,8,12,8,"w",48.235399,-124.100234,25,-999,0.00262712846946535
2021,5,25,19,"u",48.344455,-123.965557,25,-999,-0.657410588031328
2019,7,20,20,"temp",48.311372,-124.006763,25,-999,9.4619521052652
2021,8,27,17,"u",48.73895,-123.25557,25,-999,NA
2019,8,1,7,"temp",48.371049,-123.932968,25,-999,10.7707745874076
2019,12,3,9,"u",48.355875,-124.2150933,25,-999,-0.589197846893174
2019,11,23,8,"v",48.305903,-124.013505,25,-999,-0.125766341014589
2020,9,1,6,"temp",48.553367,-124.619133,25,-999,10.0683442861103
2019,9,5,12,"temp",46.22556,-123.97609,25,-999,16.0974870729151
2021,8,15,16,"temp",46.49198,-124.29964,25,-999,8.08337899046031
2019,8,18,8,"u",48.0731,-122.6329,25,-999,-0.160557914905921
2021,8,3,15,"rho",48.224693,-124.113946,25,-999,-999
2020,10,7,22,"v",48.2302,-124.1072,25,-999,0.129014675361473
2021,8,5,11,"v",47.74547,-122.41756,25,-999,0.1247695241831
2019,8,2,23,"w",48.349279,-123.959648,25,-999,-0.00050344660455524
2021,8,4,11,"u",46.58445,-124.48559,25,-999,0.0465506008142323
2020,5,17,3,"zooplankton",48.2789,-124.0469,25,-999,0.171566019823989
2021,8,15,19,"v",48.224693,-124.113946,25,-999,-999
2019,11,8,8,"u",48.241,-124.0938,25,-999,0.253054248063395
2020,7,30,3,"w",49.20359,-122.59015,25,-999,-999
2020,8,1,8,"zooplankton",48.0732,-122.6714,25,-999,0.239726804567951
2020,8,26,6,"v",48.37639,-123.92555,25,-999,-999
2021,6,24,17,"w",48.251911,-124.080352,25,-999,-0.00456814807980418
2021,2,28,10,"v",46.49177,-124.32603,25,-999,-0.104902026436454
2021,8,18,20,"w",48.24638,-124.086857,25,-999,-0.00145011518271603
2021,8,18,12,"temp",47.7464,-122.4039,25,-999,12.3407814381428
2019,8,30,17,"zooplankton",46.22556,-123.9761,25,-999,0.209316473615555
2020,5,4,23,"temp",48.262582,-124.066922,25,-999,8.42823521972245
2021,6,23,10,"v",48.58612,-124.89323,25,-999,0.0139690127361534
2019,8,4,16,"u",48.327872,-123.986564,25,-999,-0.270735029110248
2021,6,1,16,"rho",48.2895,-123.65338,25,-999,24.7815331924235
2019,8,26,2,"v",47.51145,-124.47601,25,-999,-0.0878975768720923
2019,8,21,13,"v",48.41681,-124.94191,25,-999,0.385731829985707
2020,7,14,24,"u",48.95955,-125.76558,25,-999,0.0930179879543483
2020,11,14,15,"u",48.56185,-124.399917,25,-999,-999
2021,9,15,3,"v",46.28806,-124.11794,25,-999,-0.123879986793852
2019,9,5,12,"u",46.20276,-123.94066,25,-999,-999
2021,8,6,7,"v",48.61143,-124.8787,25,-999,0.208258013619707
2021,10,18,4,"v",49.201638,-122.59577,25,-999,-999
2020,8,6,10,"zooplankton",48.0698,-122.6508,25,-999,0.253973208793326
2021,4,15,13,"rho",49.203627,-122.59012,25,-999,-999
2021,4,18,4,"rho",48.93222,-125.80227,25,-999,25.2019287231183
2021,1,10,14,"v",46.28937,-124.22938,25,-999,0.0227687638010307
2020,9,19,19,"w",48.74245,-123.58595,25,-999,-5.28780370289317e-05
2021,5,16,10,"u",48.224693,-124.113946,25,-999,-999
2021,9,16,1,"v",49.123327,-122.30035,25,-999,-999
2020,9,9,14,"temp",46.26602,-123.4583,25,-999,20.8551551938303
2019,9,2,3,"v",47.99103,-124.84995,25,-999,0.0798155617255795
2021,8,18,22,"zooplankton",47.7466,-122.3944,25,-999,0.103483883715768
2019,8,5,20,"temp",48.47358,-124.99189,25,-999,9.42867214604477
2021,7,23,24,"v",46.31453,-124.57919,25,-999,-0.177596388645286
2020,8,10,3,"rho",48.62109,-124.95328,25,-999,24.5844717549173
2019,9,7,9,"v",46.20276,-123.94066,25,-999,-999
2019,6,25,3,"zooplankton",48.22465,-124.1141,25,-999,-999
2020,8,11,10,"rho",48.2518,-124.0802,25,-999,24.8585185860978
2021,4,24,6,"w",48.91558,-125.83825,25,-999,-0.00011796260015141
2020,8,21,19,"zooplankton",48.37639,-123.9256,25,-999,-999
2020,9,22,6,"v",48.56185,-124.399917,25,-999,-999
2020,10,3,22,"v",48.2355,-124.1005,25,-999,-0.105690051363686
2020,8,15,18,"temp",48.289725,-124.033667,25,-999,10.3484061632868
2020,8,7,9,"v",47.744285,-122.4666547,25,-999,NA
2020,9,16,3,"zooplankton",48.35579,-124.2151,25,-999,0.20880012015434
2019,7,9,18,"zooplankton",48.32787,-123.9866,25,-999,0.229181980405374
2019,7,23,22,"zooplankton",48.67323,-124.9123,25,-999,0.159300793658893
2021,8,25,9,"v",49.710803,-124.7864,25,-999,-0.00284478028446128
2019,7,12,9,"rho",48.0701,-122.6605,25,-999,23.8806214173834
2020,10,4,6,"w",48.2789,-124.0469,25,-999,-0.00163865555557589
2021,7,12,21,"temp",47.7466,-122.4573,25,-999,11.3500369579155
2019,8,8,6,"w",48.13332,-124.91637,25,-999,-3.27130112941966e-05
2021,3,27,8,"rho",48.49458,-123.19435,25,-999,24.2501339952851
2021,9,22,21,"u",49.129068,-122.29967,25,-999,-999
2021,8,14,8,"v",48.0734,-122.677,25,-999,-999
2021,8,20,16,"rho",47.2415,-122.5825,25,-999,-999
2020,6,6,5,"u",48.2626,-124.0669,25,-999,-0.221331673827641
2020,7,29,18,"temp",46.28532,-124.20409,25,-999,7.89945391736818
2021,4,16,24,"rho",48.93222,-125.80227,25,-999,25.2159585923354
2021,3,23,13,"u",49.203627,-122.59012,25,-999,-999
2019,9,2,7,"zooplankton",49.12326,-122.3003,25,-999,-999
2019,10,29,2,"u",48.262582,-124.066922,25,-999,-0.0437399786448349
2020,10,25,10,"v",48.56185,-124.399917,25,-999,-999
2021,8,11,15,"v",47.744285,-122.4666547,25,-999,NA
2020,9,17,23,"rho",48.55306,-124.935,25,-999,24.845008271059
2019,9,2,18,"v",46.22669,-124.09249,25,-999,0.0780550131028791
2019,6,25,3,"temp",48.224645,-124.114072,25,-999,-999
2021,8,7,6,"temp",46.49144,-124.43003,25,-999,9.48864849344094
2020,8,25,1,"u",48.566433,-124.632733,25,-999,-999
2019,9,30,8,"w",49.20359,-122.59015,25,-999,-999
2021,8,15,6,"v",48.58612,-124.89323,25,-999,0.139166987097995
2021,8,6,7,"rho",48.61143,-124.8787,25,-999,25.2297330049958
2021,9,5,14,"temp",46.2761,-124.14662,25,-999,8.85443892586054
2020,7,27,11,"rho",47.7465,-122.4304,25,-999,22.9261805406059
2019,7,31,21,"u",48.2735,-124.05365,25,-999,0.215665857416054
2019,7,14,9,"u",47.7433,-122.4071,25,-999,-0.0101731478142784
2020,11,23,11,"rho",46.3116,-124.36855,25,-999,24.8713207050609
2019,9,18,15,"w",48.23017,-124.10724,25,-999,-0.00193365740767531
2020,10,4,20,"zooplankton",48.23552,-124.1005,25,-999,0.154482757988265
2019,8,24,11,"w",46.49104,-124.08924,25,-999,-1.58233690127354e-05
2020,8,20,13,"w",46.26602,-123.4583,25,-999,-4.04957702242785e-05
2019,8,26,24,"zooplankton",48.26258,-124.0669,25,-999,0.0676681232728182
2020,2,4,5,"w",48.32219,-124.95415,25,-999,0.00171830680454293
2020,10,27,4,"u",48.56185,-124.399917,25,-999,-999
2020,5,8,7,"rho",48.2789,-124.0469,25,-999,25.1306819143612
2021,6,2,20,"zooplankton",48.91558,-125.8383,25,-999,0.118281861193477
2019,6,30,9,"u",48.365687,-123.939745,25,-999,0.148171483179281
2021,8,20,9,"u",47.2368,-122.5765,25,-999,0.0201603702519283
2020,6,10,14,"temp",48.23017,-124.107242,25,-999,8.34324346337881
2021,5,14,7,"u",48.61143,-124.8787,25,-999,-0.192293457879789
2021,4,5,8,"u",49.203627,-122.59012,25,-999,-999
2019,11,11,5,"zooplankton",48.33324,-123.9796,25,-999,0.0902061940549532
2021,5,7,2,"temp",48.94005,-125.78613,25,-999,8.69545329675007
2019,11,6,4,"v",48.235522,-124.100512,25,-999,0.137420034243703
2021,5,26,7,"zooplankton",48.34916,-123.9584,25,-999,0.199578612574653
2021,9,6,20,"v",46.26602,-123.4583,25,-999,-0.0484069947111509
2019,9,5,15,"w",47.54939,-124.53603,25,-999,0.00070258290196567
2019,8,9,1,"u",48.40083333,-123.4091,25,-999,-0.0813380643088426
2021,9,4,24,"temp",46.28806,-124.11794,25,-999,7.49019036296379
2021,9,17,20,"rho",49.123327,-122.30035,25,-999,-999
2021,7,19,16,"w",48.305829,-124.013246,25,-999,0.00223592904828685
2021,8,21,8,"zooplankton",47.7466,-122.4573,25,-999,0.155210418172966
2019,8,27,1,"u",48.2681,-124.0603,25,-999,0.170658080737029
2020,7,30,4,"zooplankton",49.20359,-122.5901,25,-999,-999
2021,7,25,6,"zooplankton",48.93222,-125.8023,25,-999,0.218511041076313
2020,9,7,24,"rho",49.20155,-122.59584,25,-999,-999
2019,9,25,1,"u",48.2626,-124.0669,25,-999,0.0138129725578951
2019,9,10,1,"rho",46.26602,-123.4583,25,-999,-2.00842262685429
2020,10,1,23,"rho",48.23017,-124.107242,25,-999,25.0506250352612
2019,8,12,19,"v",47.79203,-124.72358,25,-999,-0.133574481693066
2019,11,7,3,"u",48.241,-124.0938,25,-999,-0.32215871968136
2021,8,19,5,"v",47.7465,-122.4304,25,-999,0.0933677284252039
2020,10,7,22,"temp",48.2246,-124.1141,25,-999,-999
2021,8,11,5,"u",48.0729,-122.6265,25,-999,-0.0538345817755487
2019,8,16,13,"u",48.22465,-124.11407,25,-999,-999
2020,7,30,18,"zooplankton",46.28125,-124.1788,25,-999,0.0182876827569657
2019,9,7,22,"temp",46.26029,-124.00032,25,-999,10.7272859432
2019,8,16,23,"rho",48.327872,-123.986564,25,-999,24.7960642115288
2021,8,23,4,"w",46.26602,-123.4583,25,-999,-7.4535928320555e-05
2021,3,23,5,"v",49.20845,-122.70679,25,-999,-999
2019,10,2,6,"zooplankton",48.43555,-124.8669,25,-999,0.105776248736627
2020,8,23,5,"w",46.49191,-124.1046,25,-999,-0.00024792895587476
2020,7,10,6,"u",48.235522,-124.100512,25,-999,0.474698469899738
2020,1,8,1,"temp",48.43555,-124.86687,25,-999,9.43281502372544
2019,8,31,6,"rho",49.12326,-122.30035,25,-999,-999
2021,8,27,10,"zooplankton",46.26602,-123.4583,25,-999,3.66103196380038e-14
2020,3,20,9,"rho",48.3168,-124.0002,25,-999,24.9725816835538
2021,6,28,2,"temp",48.6247,-124.8711,25,-999,9.85927880617824
2021,6,3,9,"zooplankton",48.50477,-124.5176,25,-999,0.153440723003522
