"year","month","day","hour","variable","lat","lon","depth","depthFrac","value"
2019,9,10,2,"oxygen",46.26602,-123.4583,25,-999,328.406477426801
2019,7,21,3,"zooplankton",47.71144,-124.6629,25,-999,0.0133518466144617
2021,4,16,1,"phytoplankton",48.93222,-125.80227,25,-999,1.19176848282376
2021,8,18,13,"w",46.29678,-124.27382,25,-999,-0.00049990006604899
2020,3,9,7,"temp",48.2302,-124.1072,25,-999,7.75416150156236
2021,10,18,23,"v",49.201638,-122.59577,25,-999,-999
2019,6,25,1,"temp",48.54953333,-124.5467333,25,-999,-999
2019,8,9,16,"oxygen",48.300465,-124.020237,25,-999,202.477016657374
2019,9,29,21,"w",49.20359,-122.59015,25,-999,-999
2019,9,26,12,"temp",46.26602,-123.4583,25,-999,19.2811159926542
2019,8,24,12,"v",46.49104,-124.08924,25,-999,0.0591398821308723
2019,8,21,1,"w",48.371049,-123.932968,25,-999,-0.00234252746100346
2020,3,8,13,"oxygen",48.246313,-124.087122,25,-999,252.748090079402
2019,7,22,11,"phytoplankton",48.322348,-123.993295,25,-999,1.55380482011141
2019,8,9,23,"phytoplankton",48.43674,-124.80602,25,-999,0.737617618522713
2019,8,31,10,"v",47.87147,-124.78717,25,-999,-0.0330653645797859
2020,8,15,21,"v",48.90112,-125.84595,25,-999,0.00245833275081281
2021,8,4,3,"w",46.49157,-124.23432,25,-999,0.00116680742158787
2019,8,4,8,"phytoplankton",48.376393,-123.925873,25,-999,-999
2021,8,3,1,"phytoplankton",48.53287,-124.9249,25,-999,1.36489960999384
2020,9,13,24,"temp",48.59303,-124.96535,25,-999,10.2027600771641
2019,7,10,2,"v",48.53653,-124.9873,25,-999,0.282252240358643
2020,11,2,2,"zooplankton",48.56185,-124.399917,25,-999,-999
2020,5,30,7,"phytoplankton",48.3168,-124.0002,25,-999,1.2537941159464
2019,7,20,2,"v",47.7466,-122.3904,25,-999,-0.147218756758969
2019,7,14,10,"u",47.7433,-122.4071,25,-999,-0.010721333623004
2020,8,28,23,"temp",48.553367,-124.619133,25,-999,9.56082453660997
2019,9,2,17,"v",48.400833,-123.4091,25,-999,0.0157898466849088
2021,8,19,24,"oxygen",46.20806,-123.76891,25,-999,-999
2019,11,16,21,"v",48.2626,-124.0669,25,-999,-0.0266095944597133
2019,9,2,21,"phytoplankton",47.86965,-124.84827,25,-999,0.778810548617875
2020,7,28,20,"w",49.20359,-122.59015,25,-999,-999
2020,11,3,9,"temp",48.56185,-124.399917,25,-999,-999
2019,9,1,23,"w",46.49107,-124.08006,25,-999,-1.44874156547361e-05
2020,9,17,4,"w",48.560217,-124.412,25,-999,-999
2021,7,4,5,"u",48.39695,-124.13235,25,-999,-0.14806828700205
2021,8,17,22,"u",47.7466,-122.399,25,-999,-0.0314559359453679
2019,11,11,19,"oxygen",48.2302,-124.1072,25,-999,165.503254488071
2020,7,5,11,"phytoplankton",48.2626,-124.0669,25,-999,1.52440009550145
2020,11,23,14,"u",46.30959,-124.35589,25,-999,0.0131335563733298
2019,12,2,20,"phytoplankton",48.268098,-124.060348,25,-999,0.538680196847016
2020,7,8,17,"oxygen",48.98398,-125.69403,25,-999,189.558185081313
2019,9,25,6,"u",47.82895,-124.84625,25,-999,-0.0045355143266944
2019,9,6,13,"v",46.20276,-123.94066,25,-999,-999
2020,11,12,8,"u",48.56185,-124.399917,25,-999,-999
2021,6,14,5,"w",48.257201,-124.073956,25,-999,0.00024751518826828
2019,11,17,23,"w",48.240975,-124.093772,25,-999,-0.00448482925907662
2020,5,16,3,"zooplankton",48.240975,-124.093772,25,-999,0.343998632676134
2019,8,20,12,"v",48.349279,-123.959648,25,-999,-0.0151070319084041
2020,7,9,8,"w",48.311372,-124.006763,25,-999,-0.00098000928963925
2019,8,24,16,"zooplankton",46.49093,-124.09909,25,-999,0.0297368486162197
2020,9,2,20,"u",48.33851,-123.97296,25,-999,-0.271562140006952
2020,5,17,2,"u",48.284373,-124.040453,25,-999,-0.494510233347857
2020,8,14,19,"v",48.90112,-125.84595,25,-999,0.160204538022923
2019,6,30,9,"v",48.360216,-123.946427,25,-999,-0.0635970865224215
2020,5,29,6,"v",48.2952,-124.0269,25,-999,-0.155566761734848
2020,5,23,13,"phytoplankton",48.305903,-124.013505,25,-999,1.01552717067121
2019,9,6,7,"oxygen",46.22556,-123.97609,25,-999,174.251386616233
2019,9,1,14,"phytoplankton",49.12902,-122.29969,25,-999,-999
2021,6,29,5,"w",48.51635,-124.93437,25,-999,0.00180420277524622
2019,6,26,3,"temp",48.55225,-124.5621,25,-999,-999
2021,6,8,22,"oxygen",48.59892,-124.88548,25,-999,182.334981397958
2019,8,12,14,"oxygen",48.2735,-124.0536,25,-999,161.292018650232
2020,8,8,18,"zooplankton",48.2844,-124.0405,25,-999,0.097901363818859
2019,7,14,18,"zooplankton",48.0733,-122.6814,25,-999,-999
2021,8,5,3,"phytoplankton",46.49153,-124.16928,25,-999,0.042081263570329
2019,8,15,1,"zooplankton",48.343997,-123.966517,25,-999,0.165897197468798
2020,8,5,17,"temp",48.3385,-123.9731,25,-999,9.10382068755791
2019,11,11,15,"v",48.2735,-124.0536,25,-999,0.0435354941516461
2019,9,6,21,"oxygen",46.20276,-123.94066,25,-999,-999
2019,8,15,8,"zooplankton",48.15281,-124.84746,25,-999,0.0150773687494651
2020,7,10,23,"temp",48.365277,-123.939722,25,-999,9.1007727257736
2019,8,1,10,"phytoplankton",46.78574,-124.17444,25,-999,0.13476977278822
2019,8,7,6,"zooplankton",48.0698,-122.6508,25,-999,0.242869954813619
2020,9,28,19,"phytoplankton",48.56185,-124.399917,25,-999,-999
2019,7,28,21,"v",48.35507,-124.92167,25,-999,0.186716987273476
2021,7,21,8,"oxygen",48.354788,-123.953065,25,-999,177.494867137002
2021,6,3,22,"oxygen",46.29924,-124.28912,25,-999,176.155001147341
2020,7,28,24,"w",49.20155,-122.59584,25,-999,-999
2020,9,29,19,"zooplankton",46.26602,-123.4583,25,-999,3.91939461718411e-11
2019,8,1,14,"oxygen",48.262582,-124.066922,25,-999,145.152008158827
2021,8,18,13,"phytoplankton",47.74547,-122.41756,25,-999,0.997508632947282
2020,10,26,7,"u",48.56185,-124.399917,25,-999,-999
2021,7,21,15,"v",48.2895,-123.65338,25,-999,0.481521682705573
2019,8,31,24,"v",46.308694,-124.10506,25,-999,-0.0511424406707975
2020,9,19,19,"phytoplankton",48.74245,-123.58595,25,-999,0.539792581900828
2020,8,30,1,"temp",48.35479,-123.95306,25,-999,9.84500934540137
2020,5,28,16,"v",48.241,-124.0938,25,-999,-0.137448284930925
2021,7,24,15,"oxygen",46.49151,-124.31599,25,-999,147.754282710079
2020,8,1,14,"oxygen",46.28328,-124.19144,25,-999,132.639773608014
2019,8,22,8,"u",48.3006,-124.0202,25,-999,-0.614667206547692
2020,8,24,24,"v",48.556167,-124.634983,25,-999,0.166126806881483
2020,8,7,9,"oxygen",47.744285,-122.4666547,25,-999,157.054767087058
2020,9,7,21,"u",49.20359,-122.59015,25,-999,-999
2020,9,19,21,"w",48.50506167,-124.5163567,25,-999,0.00233401153125665
2021,7,12,12,"zooplankton",48.64935,-124.85673,25,-999,0.061423059568208
2020,6,5,24,"phytoplankton",48.278858,-124.046888,25,-999,2.16775480654969
2020,9,10,24,"u",48.543283,-124.5678,25,-999,-0.10144678958616
2019,7,10,9,"w",48.311372,-124.006763,25,-999,-0.00123046242373679
2021,8,3,15,"oxygen",49.719487,-124.716698,25,-999,212.295273981347
2020,5,23,13,"w",48.3006,-124.0202,25,-999,-0.00054706082342927
2020,9,27,13,"zooplankton",49.12326,-122.30035,25,-999,-999
2021,8,11,5,"phytoplankton",47.7466,-122.3944,25,-999,0.673112433163446
2020,5,15,6,"zooplankton",48.240975,-124.093772,25,-999,0.347656611824315
2019,8,31,24,"oxygen",46.3127,-124.10413,25,-999,33.2411320410675
2020,7,26,22,"v",48.23017,-124.107242,25,-999,0.253639211122226
2021,8,8,12,"temp",48.073,-122.6551,25,-999,11.7815841099313
2021,8,30,11,"u",46.28806,-124.11794,25,-999,-0.104302406483872
2020,9,13,3,"u",48.560217,-124.412,25,-999,-999
2020,3,15,22,"zooplankton",48.2572,-124.0737,25,-999,0.0627674617751371
2019,7,5,2,"v",48.224645,-124.114072,25,-999,-999
2019,9,3,16,"temp",47.66902,-124.66116,25,-999,10.4390236895454
2020,9,16,7,"v",48.31676,-123.9999,25,-999,0.132905585888412
2021,8,19,1,"phytoplankton",47.7464,-122.4039,25,-999,0.719922531503889
2019,8,26,13,"oxygen",46.19876,-123.85586,25,-999,281.543441599768
2021,7,28,15,"oxygen",46.31205,-124.36833,25,-999,173.000773675724
2021,8,30,21,"w",49.20845,-122.70679,25,-999,-999
2019,7,9,8,"temp",48.53653,-124.9873,25,-999,9.46764101927286
2019,8,21,21,"v",49.12326,-122.30035,25,-999,-999
2021,5,19,4,"temp",48.333234,-123.979788,25,-999,8.31905997156931
2020,8,16,16,"oxygen",47.7466,-122.399,25,-999,169.91176479631
2019,10,30,20,"u",48.240975,-124.093772,25,-999,-0.562076782315396
2019,9,7,23,"u",46.20276,-123.94066,25,-999,-999
2021,10,19,3,"temp",49.201638,-122.59577,25,-999,-999
2020,9,21,11,"v",48.56185,-124.399917,25,-999,-999
2021,5,19,14,"temp",48.24638,-124.086857,25,-999,8.60852964254352
2020,8,6,11,"phytoplankton",48.073,-122.6551,25,-999,2.33700205386879
2021,7,22,19,"phytoplankton",48.61143,-124.8787,25,-999,0.727600370781589
2019,11,12,6,"u",48.23017,-124.107242,25,-999,-0.43289075526274
2021,8,19,1,"zooplankton",47.7466,-122.3944,25,-999,0.0878761777980895
2020,7,6,2,"u",48.262582,-124.066922,25,-999,0.679227119417408
2019,8,20,16,"u",48.51978,-123.165,25,-999,0.0551785853606924
2020,8,18,7,"oxygen",46.20806,-123.76891,25,-999,-999
2019,8,15,1,"u",48.343997,-123.966517,25,-999,0.548650769095326
2020,6,11,2,"temp",48.246313,-124.087122,25,-999,8.43245194749436
2021,8,21,22,"w",48.073,-122.6551,25,-999,-0.00552553842146008
2021,9,20,7,"zooplankton",49.199857,-122.67846,25,-999,-999
2021,8,12,7,"oxygen",48.33851,-123.97296,25,-999,170.561071170927
2019,8,11,1,"phytoplankton",48.51978,-123.16158,25,-999,1.95988586376373
2019,7,27,12,"u",47.67061,-124.60012,25,-999,-0.0163879610392045
2021,7,4,22,"u",48.4909,-124.94975,25,-999,0.0571864158690095
2021,3,6,7,"w",46.49182,-124.28694,25,-999,-0.00021837934621766
2019,9,30,5,"w",49.20359,-122.59015,25,-999,-999
2020,9,19,23,"phytoplankton",48.3006,-124.0202,25,-999,1.11291239134397
2019,10,6,6,"zooplankton",47.66817,-124.72005,25,-999,0.0710177810960359
2020,9,13,10,"u",48.560217,-124.412,25,-999,-999
2020,8,7,9,"temp",48.55306,-124.935,25,-999,9.32045923403594
2020,6,20,13,"zooplankton",48.240975,-124.093772,25,-999,0.132377799712166
2020,11,12,22,"u",48.56185,-124.399917,25,-999,-999
2019,10,26,7,"w",48.262582,-124.066922,25,-999,0.00241291554726783
2019,8,7,9,"u",48.0733,-122.6814,25,-999,-999
2020,6,10,15,"w",48.235522,-124.100512,25,-999,0.00083674092482473
2020,9,2,2,"oxygen",48.549467,-124.546767,25,-999,-999
2020,9,10,23,"w",48.560217,-124.412,25,-999,-999
2019,7,11,24,"u",48.300465,-124.020237,25,-999,-0.228235919123669
2020,8,19,2,"oxygen",48.566433,-124.632733,25,-999,-999
2019,11,8,5,"temp",48.2355,-124.1005,25,-999,8.31735538843005
2019,8,21,3,"zooplankton",47.7465,-122.4485,25,-999,0.15871598582429
2020,7,27,10,"v",47.7465,-122.4396,25,-999,0.240445560315895
2019,8,2,5,"u",48.257217,-124.073665,25,-999,-0.283791133271576
2021,7,16,3,"zooplankton",46.49198,-124.29964,25,-999,0.0362211860606865
2019,8,13,21,"oxygen",47.59072,-124.47925,25,-999,-0.00175710210835629
2021,5,14,5,"v",48.58612,-124.89323,25,-999,-0.0404011847666292
2021,8,23,3,"v",46.26602,-123.4583,25,-999,0.135435417086297
2021,7,20,6,"zooplankton",48.224693,-124.113946,25,-999,-999
2021,8,19,3,"oxygen",48.0734,-122.677,25,-999,-999
2021,8,21,11,"v",48.251911,-124.080352,25,-999,-0.0570599967654357
2020,8,27,5,"u",48.562133,-124.614983,25,-999,0.0410320335833252
2019,8,20,23,"u",48.371049,-123.932968,25,-999,-0.576022445432419
2021,9,24,15,"zooplankton",50.14663,-125.09803,25,-999,-999
2020,10,3,22,"u",48.235522,-124.100512,25,-999,0.032558761623772
2020,12,10,8,"w",48.360383,-123.94583,25,-999,0.00209844049433844
2019,9,22,1,"temp",46.20806,-123.76891,25,-999,-999
2019,9,24,11,"u",48.61595,-123.3386,25,-999,0.287096941803857
2019,8,16,14,"w",48.2355,-124.1005,25,-999,-0.00032315482951027
2020,9,2,10,"v",48.543283,-124.5678,25,-999,-0.0302412021594909
2019,12,17,8,"v",48.3549,-124.92188,25,-999,-0.101054790463622
2021,6,24,6,"phytoplankton",48.50477,-124.51762,25,-999,1.63358625376437
2019,9,9,15,"temp",48.23017,-124.10724,25,-999,8.87430878475283
2020,8,11,12,"w",46.28328,-124.19144,25,-999,-0.00030503650310582
2021,6,24,6,"phytoplankton",48.57325,-124.90165,25,-999,0.681804438246146
2019,9,11,23,"v",46.16728,-124.00004,25,-999,-0.0318959255872688
2019,9,18,24,"w",48.241,-124.0938,25,-999,-0.00048164576090135
2020,6,20,1,"zooplankton",48.235522,-124.100512,25,-999,0.226385535210425
2020,7,31,2,"temp",48.3548,-123.9529,25,-999,10.2944503359294
2019,9,7,9,"v",46.20276,-123.94066,25,-999,-999
2019,7,25,7,"w",47.79212,-124.66448,25,-999,0.00043744843682259
2021,8,30,8,"temp",46.24419,-124.10859,25,-999,9.5145688949091
2020,11,5,13,"v",48.23017,-124.107242,25,-999,-0.332957739190332
2020,8,23,9,"w",46.28532,-124.20409,25,-999,0.00055358400122007
2019,8,6,14,"w",48.24638,-124.086857,25,-999,-0.00262618608574549
2019,8,5,5,"w",48.15403,-124.98156,25,-999,-0.00066852428092558
2021,8,21,12,"u",47.97167,-124.95333,25,-999,-0.00667008930634227
2020,9,2,8,"phytoplankton",48.549467,-124.546767,25,-999,-999
2021,5,25,19,"zooplankton",48.34916,-123.958405,25,-999,0.197040658225586
2021,8,8,23,"u",47.251383,-122.591787,25,-999,-0.110846825754941
2019,8,12,14,"oxygen",48.25722,-124.07367,25,-999,165.344712113299
2019,8,29,2,"zooplankton",48.43674,-124.80602,25,-999,0.112451640080346
2020,1,19,11,"v",48.2952,-124.0269,25,-999,-0.143557383172799
2020,5,3,9,"u",48.289725,-124.033667,25,-999,0.436290178060024
2020,9,21,7,"phytoplankton",48.3168,-124.0002,25,-999,0.76073672451226
2020,7,30,16,"temp",49.20359,-122.59015,25,-999,-999
2019,9,9,23,"w",48.51978,-123.165,25,-999,-0.00421740797092645
2020,8,29,8,"zooplankton",48.2626,-124.0669,25,-999,0.179324750199356
2019,11,11,14,"phytoplankton",48.273503,-124.053648,25,-999,0.807645006014031
2020,8,30,3,"temp",48.28437,-124.04045,25,-999,9.36769600883063
2019,8,29,16,"w",46.20276,-123.94066,25,-999,-999
2019,8,4,5,"v",48.300465,-124.020237,25,-999,-0.136074257514629
2019,11,16,1,"oxygen",48.2518,-124.0802,25,-999,163.341021893911
2021,8,7,16,"temp",47.7465,-122.3858,25,-999,12.2980428311909
2019,8,30,6,"phytoplankton",47.22969,-124.40773,25,-999,0.117313711888634
2020,7,19,2,"zooplankton",47.7465,-122.4532,25,-999,0.0618541902996085
2020,9,26,21,"u",49.20155,-122.59584,25,-999,-999
2020,8,6,9,"oxygen",48.0731,-122.622,25,-999,209.504667333956
2019,8,5,19,"w",49.12902,-122.29969,25,-999,-999
2019,7,1,9,"oxygen",47.63084,-124.54086,25,-999,62.0367202665805
2019,9,7,21,"v",46.26443,-124.04508,25,-999,-0.246582827801343
2019,6,23,7,"w",48.54953333,-124.5467333,25,-999,-999
2021,7,22,3,"temp",48.50325,-124.9426,25,-999,9.37316569529911
2020,9,12,24,"oxygen",48.33324,-123.97964,25,-999,183.460539017158
2019,7,27,3,"temp",47.71166,-124.60319,25,-999,7.61515524713666
2019,11,3,11,"w",48.235522,-124.100512,25,-999,0.00104039402381011
2019,8,26,8,"phytoplankton",47.3892,-124.47361,25,-999,0.712242706213723
2020,8,7,10,"v",48.0698,-122.6508,25,-999,0.65005321741047
2019,11,16,22,"oxygen",48.2572,-124.0737,25,-999,180.191097925482
2019,8,16,3,"w",48.47296,-122.95673,25,-999,-0.0122826320737215
2019,8,27,13,"w",46.78574,-124.17444,25,-999,-0.00011356434659089
2020,8,2,6,"temp",48.073,-122.6551,25,-999,10.792614965171
2020,8,31,24,"phytoplankton",48.39655,-124.1329,25,-999,1.6720358727375
2019,11,11,14,"zooplankton",48.2789,-124.0469,25,-999,0.058065842286545
2019,9,4,21,"zooplankton",49.20359,-122.59015,25,-999,-999
2019,6,28,13,"zooplankton",47.6288,-124.6607,25,-999,0.129554361652121
2019,8,12,13,"temp",46.78574,-124.17444,25,-999,7.92433324700938
2019,11,15,4,"u",47.62958,-124.59927,25,-999,-0.00224696686126173
2020,3,5,12,"oxygen",48.3059,-124.0133,25,-999,249.253003361168
2019,10,2,6,"temp",48.43555,-124.86687,25,-999,9.26330025870747
2020,3,15,10,"phytoplankton",48.2572,-124.0737,25,-999,1.42633006800097
2020,12,21,22,"zooplankton",46.28937,-124.22938,25,-999,0.0549481185645078
2020,3,19,7,"phytoplankton",48.240975,-124.093772,25,-999,1.46143932554191
2021,7,25,22,"oxygen",48.93222,-125.80227,25,-999,166.556230457648
2020,8,14,14,"oxygen",49.18634,-122.6871,25,-999,-999
2021,8,16,20,"phytoplankton",47.7466,-122.4573,25,-999,1.08733828702877
2019,11,16,20,"temp",48.2626,-124.0669,25,-999,8.46374008902342
2019,7,29,12,"w",48.2789,-124.0469,25,-999,-0.00218733610701261
2019,11,19,20,"temp",48.2518,-124.0802,25,-999,8.40087291207691
2021,5,26,24,"phytoplankton",48.9876,-125.68598,25,-999,2.31375903327117
2021,6,29,22,"temp",48.51635,-124.93437,25,-999,8.44326495779594
2021,8,29,22,"oxygen",46.27124,-124.11625,25,-999,178.02372033488
2019,8,10,6,"zooplankton",48.33324,-123.979644,25,-999,0.187008015137494
2020,8,16,9,"phytoplankton",46.20806,-123.76891,25,-999,-999
2020,7,20,17,"w",48.89074,-125.78891,25,-999,-0.0024247081662529
2021,4,18,5,"temp",49.20845,-122.70679,25,-999,-999
2020,11,27,5,"temp",46.49185,-124.26088,25,-999,10.3138595778417
2021,8,9,12,"zooplankton",48.0729,-122.6265,25,-999,0.242172170902684
2019,9,18,23,"zooplankton",48.23552,-124.10051,25,-999,0.171445587644784
2020,5,23,9,"phytoplankton",48.3059,-124.0133,25,-999,2.20321023956563
2019,8,27,4,"zooplankton",46.49107,-124.08006,25,-999,0.0171779426582686
2020,6,21,4,"phytoplankton",48.2518,-124.0802,25,-999,1.0129081326932
2021,6,24,13,"temp",48.94802,-125.76983,25,-999,9.72216803364108
2020,5,23,8,"u",48.300465,-124.020237,25,-999,-0.237072215963383
2021,7,26,11,"u",48.241262,-124.093877,25,-999,0.132053493370481
2019,10,31,14,"phytoplankton",48.241,-124.0938,25,-999,0.247972542448053
2021,5,21,23,"v",48.93222,-125.80227,25,-999,0.0651606552863766
2019,11,15,24,"zooplankton",48.246313,-124.087122,25,-999,0.0506335360969032
2020,7,28,20,"temp",49.20359,-122.59015,25,-999,-999
2020,11,30,11,"w",46.49186,-124.24786,25,-999,-0.00048825503432159
2019,8,26,22,"temp",48.2518,-124.0802,25,-999,9.22943530120315
2020,7,28,24,"oxygen",49.20359,-122.59015,25,-999,-999
2021,8,5,17,"zooplankton",47.74547,-122.41756,25,-999,0.136789331731522
2020,7,30,19,"u",49.20155,-122.59584,25,-999,-999
2020,5,29,6,"oxygen",48.28982,-124.03385,25,-999,205.086742020241
2020,9,21,23,"phytoplankton",48.56185,-124.399917,25,-999,-999
2019,10,26,7,"phytoplankton",48.262582,-124.066922,25,-999,1.38687982972989
2019,11,9,21,"v",48.43631,-124.80592,25,-999,0.521963025313303
2021,10,18,5,"oxygen",49.203627,-122.59012,25,-999,-999
2020,11,5,6,"temp",48.56185,-124.399917,25,-999,-999
2021,9,9,1,"w",46.4916,-124.1368,25,-999,-6.82424600089533e-06
2021,9,5,15,"oxygen",46.2761,-124.14662,25,-999,82.1981627041526
2019,7,11,7,"u",48.273503,-124.053648,25,-999,0.429151960523081
2020,9,3,10,"v",48.3277,-123.9866,25,-999,-0.0391326718533514
2019,8,22,23,"w",48.23607,-124.8002,25,-999,0.00030063177255082
2020,8,1,8,"temp",48.0732,-122.6659,25,-999,10.9306512280648
2021,9,22,22,"phytoplankton",49.129068,-122.29967,25,-999,-999
2020,11,28,13,"v",46.4918,-124.29997,25,-999,-0.00130829105692745
2019,7,9,24,"v",48.55225,-124.5621,25,-999,-999
2021,9,18,21,"temp",49.123327,-122.30035,25,-999,-999
2021,8,6,14,"oxygen",46.49144,-124.43003,25,-999,169.544508285217
2021,8,23,7,"oxygen",48.0729,-122.6265,25,-999,183.211384631433
2020,11,28,19,"zooplankton",46.49167,-124.37814,25,-999,0.0547459583849722
2021,3,5,24,"w",46.58465,-124.32835,25,-999,-0.00275234105344252
2021,8,11,17,"zooplankton",46.4916,-124.20179,25,-999,0.0379059927422126
2021,8,20,2,"phytoplankton",47.744285,-122.4666547,25,-999,0.921022722740785
2019,7,31,3,"oxygen",48.371049,-123.932968,25,-999,171.458098071139
2021,4,14,17,"u",49.201638,-122.59577,25,-999,-999
2021,8,7,6,"temp",47.744285,-122.4666547,25,-999,13.8883571423701
2019,8,17,19,"u",48.2572,-124.0737,25,-999,-0.866531107297152
2021,8,16,23,"phytoplankton",48.0729,-122.6265,25,-999,1.88213419932227
2020,12,8,20,"w",46.29545,-124.26732,25,-999,0.00052075729147262
2019,8,17,14,"phytoplankton",48.43556,-124.86707,25,-999,0.451314733439752
2021,6,27,6,"temp",48.50477,-124.51762,25,-999,9.72055603227772
2019,8,2,17,"u",48.349279,-123.959648,25,-999,-1.13378469560143
2019,9,3,23,"oxygen",48.58989,-123.22235,25,-999,143.069288414052
2021,8,4,3,"oxygen",47.7465,-122.3858,25,-999,188.765172034086
2019,7,30,12,"oxygen",47.70545,-124.74979,25,-999,160.430092934403
2020,8,16,23,"phytoplankton",48.90112,-125.84595,25,-999,0.533690196166542
2020,8,4,10,"oxygen",48.0729,-122.6265,25,-999,200.228240069564
2020,10,8,14,"w",48.344,-123.9664,25,-999,-0.00132806444035579
2021,4,9,21,"w",48.94005,-125.78613,25,-999,-9.35044278406029e-07
2019,9,30,2,"oxygen",49.20359,-122.59015,25,-999,-999
2019,12,2,21,"w",48.2572,-124.0737,25,-999,0.00018665705216142
2020,8,25,23,"w",48.562133,-124.614983,25,-999,-0.00134937217967948
2021,6,8,15,"zooplankton",48.901,-125.86778,25,-999,0.126024655979182
2020,8,19,21,"w",46.26602,-123.4583,25,-999,-8.10414157827369e-05
2020,8,7,19,"w",48.51535,-124.93567,25,-999,-0.00099684284940756
2019,8,1,15,"zooplankton",48.53653,-124.9873,25,-999,0.103537879534522
2020,8,15,7,"u",48.3277,-123.9866,25,-999,0.0268136522566216
2020,1,15,4,"v",48.2681,-124.0603,25,-999,-0.103705010031225
2021,5,16,3,"v",48.24638,-124.086857,25,-999,-0.240604846349133
2020,9,18,13,"u",48.33851,-123.97296,25,-999,0.0617574062709062
2019,6,17,3,"zooplankton",48.23017,-124.107242,25,-999,0.275771040230081
2020,9,2,11,"phytoplankton",48.53985,-124.550833,25,-999,1.82062608661894
2020,8,15,11,"temp",48.3168,-124.0002,25,-999,9.85581629488479
2019,9,12,14,"u",46.26029,-124.00032,25,-999,-0.621924253840949
2019,9,5,18,"temp",46.22556,-123.97609,25,-999,10.4152939233058
2020,6,8,13,"phytoplankton",48.2844,-124.0405,25,-999,2.18129216321336
2020,8,31,15,"temp",48.3059,-124.0133,25,-999,9.34403483910983
2020,2,4,20,"oxygen",48.43631,-124.80592,25,-999,236.896952334286
2019,7,5,6,"w",48.51978,-123.16158,25,-999,0.017338192237072
2019,11,19,3,"v",46.70436,-124.21902,25,-999,-0.054165709624702
2020,8,29,5,"oxygen",46.28328,-124.19144,25,-999,80.3075727363007
2021,4,6,12,"oxygen",49.201638,-122.59577,25,-999,-999
2021,8,27,10,"w",46.20806,-123.76891,25,-999,-999
2020,7,15,8,"phytoplankton",48.37083,-123.93277,25,-999,1.63206835760508
2021,8,19,5,"v",47.7484,-122.4369,25,-999,0.113472287352011
2019,11,3,12,"phytoplankton",48.235522,-124.100512,25,-999,0.593315678190311
2019,7,15,18,"oxygen",48.53653,-124.9873,25,-999,144.375937829691
2020,9,29,1,"v",46.29545,-124.26732,25,-999,0.0937726250411442
2020,9,11,7,"oxygen",46.49191,-124.15665,25,-999,1.43552666177339
2020,10,27,2,"zooplankton",48.56185,-124.399917,25,-999,-999
2019,11,4,9,"temp",48.240975,-124.093772,25,-999,8.29512877289743
2020,5,17,3,"oxygen",48.273503,-124.053648,25,-999,214.739560509944
2021,8,15,8,"oxygen",47.74547,-122.41756,25,-999,163.62320134224
2021,8,20,16,"w",46.49144,-124.43003,25,-999,-0.00025474725654414
2019,12,1,24,"temp",48.241,-124.0938,25,-999,7.65991097450784
2021,8,8,9,"v",47.2464,-122.5873,25,-999,-0.0679433776982911
2019,9,2,7,"w",46.20276,-123.94066,25,-999,-999
2019,7,21,10,"zooplankton",48.2789,-124.0469,25,-999,0.265385714649097
2021,7,21,24,"u",48.51635,-124.93437,25,-999,-0.0212939171921838
2020,5,21,9,"phytoplankton",48.3222,-123.9934,25,-999,2.00474300695037
2019,10,30,24,"phytoplankton",48.240975,-124.093772,25,-999,0.522318080577817
2021,8,30,8,"temp",46.25344,-124.11137,25,-999,10.4428032820116
2020,11,16,1,"phytoplankton",46.49174,-124.33906,25,-999,1.11617396363873
2019,7,27,24,"oxygen",47.7466,-122.3904,25,-999,173.354724929205
2020,3,11,18,"u",48.2572,-124.0737,25,-999,-0.563408029976695
2020,7,29,13,"u",49.20359,-122.59015,25,-999,-999
2019,9,25,24,"v",47.50911,-124.53484,25,-999,-0.0431764255871872
2020,6,8,17,"u",48.235522,-124.100512,25,-999,-0.543431875041242
2020,1,24,15,"w",48.03131,-124.85373,25,-999,-0.00015817223048579
2020,8,15,20,"oxygen",48.90112,-125.84595,25,-999,90.8896336071768
2020,2,1,9,"w",48.32219,-124.95415,25,-999,-0.00098097975101309
2019,6,21,1,"phytoplankton",48.55201,-124.5813,25,-999,2.75363805134418
2019,10,30,20,"phytoplankton",48.240975,-124.093772,25,-999,0.541841824667798
2020,7,25,11,"temp",48.38475,-125.80544,25,-999,11.0347837179734
2021,8,20,17,"oxygen",46.49162,-124.44662,25,-999,127.194103320229
2019,7,30,1,"w",47.39062,-124.5421,25,-999,0.00019186002134941
2020,11,17,22,"temp",48.241,-124.0938,25,-999,8.05323105964636
2019,8,15,21,"w",48.23631,-124.97972,25,-999,-7.85509067527721e-05
2019,8,11,3,"w",47.62794,-124.71957,25,-999,0.00151443997764398
2020,9,19,3,"temp",48.39655,-124.1329,25,-999,9.31678250426041
2019,8,27,10,"zooplankton",46.70432,-124.21883,25,-999,0.013767361267131
2021,8,21,11,"oxygen",48.251911,-124.080352,25,-999,129.397081677546
2020,5,7,6,"u",48.246313,-124.087122,25,-999,0.0942557925262188
2019,7,31,22,"u",48.56431667,-124.6309833,25,-999,0.64304881325642
2020,9,9,7,"temp",46.49191,-124.15665,25,-999,7.32625066690204
